file,dir,kind,consonant_index,vowel_index,suffix_index,tibetan,wylie,identified,bytes,sha256
47_1_4--grin-drin.mp3,syllable_mp3,syllable,47,1,4,གྲིན / དྲིན,grin/drin,True,8776,f9983aad90a6f20f025f36f6c11277f7d14dbe6894d2ca665e51f84983d610d0
47_1_5--grib-drib.mp3,syllable_mp3,syllable,47,1,5,གྲིབ / དྲིབ,grib/drib,True,6268,2b8cae16d673a8f8bf750da618a316c00badca95365ac255edc83da07c205843
47_1_6--grim-drim.mp3,syllable_mp3,syllable,47,1,6,གྲིམ / དྲིམ,grim/drim,True,8776,298e4271b1ff40bf0bc3e2dee7c00adcfd0e990e1f32bd2090bd5cad1d1adc7e
47_1_7--gri'-dri'.mp3,syllable_mp3,syllable,47,1,7,གྲིའ / དྲིའ,gri'/dri',True,8776,edee9d86e080492f76b9b861429e44d17791831e27ae2450bb8aa5da7fa9224b
47_1_8--grir-drir.mp3,syllable_mp3,syllable,47,1,8,གྲིར / དྲིར,grir/drir,True,7940,d0f515e8ee938b175a45be48ee85e1226819767b4a7fec03dbdc5287e57b3e48
47_1_9--gril-dril.mp3,syllable_mp3,syllable,47,1,9,གྲིལ / དྲིལ,gril/dril,True,7940,0857afb928d83e5c9be98f15af5882dbcefa267685b3b3101eb029f731000b18
47_1_10--gris-dris.mp3,syllable_mp3,syllable,47,1,10,གྲིས / དྲིས,gris/dris,True,9612,229e97958dccb1e4d6a12d54bf5dd479bbdb048c93a42cbf7142326662995d7b
47_2_0--gru-dru.mp3,syllable_mp3,syllable,47,2,0,གྲུ / དྲུ,gru/dru,True,8776,408d2a0102ee0a4c4ba5851f57b8ce428fd41676847e2926a8d128468a0ef7b2
47_2_1--grug-drug.mp3,syllable_mp3,syllable,47,2,1,གྲུག / དྲུག,grug/drug,True,8776,34d2a92b228e543c58445da7c23be1dd8e686a55e48e93e8257c048ba353368f
47_2_2--grung-drung.mp3,syllable_mp3,syllable,47,2,2,གྲུང / དྲུང,grung/drung,True,8776,616c01fe8264f46f18fcae0c560ab72307cdd71cf87b560238b832408b1a28f0
47_2_3--grud-drud.mp3,syllable_mp3,syllable,47,2,3,གྲུད / དྲུད,grud/drud,True,7940,4bccc94cad9fd7dbaf53b03cef49888f92ee02f1753a4f9bcb44ad679b657bcf
47_2_4--grun-drun.mp3,syllable_mp3,syllable,47,2,4,གྲུན / དྲུན,grun/drun,True,8776,8f18049622e56ddd2df146b97eccf435298b4d336c85b4cabbf899feb308d4e7
47_2_5--grub-drub.mp3,syllable_mp3,syllable,47,2,5,གྲུབ / དྲུབ,grub/drub,True,7104,a0e092b8c44fdd5b45bd4e839945c24beb846e22de982903a7581b0c14c049f1
47_2_6--grum-drum.mp3,syllable_mp3,syllable,47,2,6,གྲུམ / དྲུམ,grum/drum,True,8776,8058c670af64d8897069cbe8f35ca193328a8a12bba0f3434c0e99eccb962542
47_2_7--gru'-dru'.mp3,syllable_mp3,syllable,47,2,7,གྲུའ / དྲུའ,gru'/dru',True,7940,d84bef3e9645b10cb6a7db78de2920d44595349fa1317f7593ba448ef4217e66
47_2_8--grur-drur.mp3,syllable_mp3,syllable,47,2,8,གྲུར / དྲུར,grur/drur,True,7940,26d2036b68f702f152373d1f5b2c33222a13540f5aca1b1cb907cc086838dba8
47_2_9--grul-drul.mp3,syllable_mp3,syllable,47,2,9,གྲུལ / དྲུལ,grul/drul,True,8776,9efed55d45b12e5233c4e8c373d6fe86609b34abe9303bbfc1765495439f62fb
47_2_10--grus-drus.mp3,syllable_mp3,syllable,47,2,10,གྲུས / དྲུས,grus/drus,True,9612,ce9412ffe1416917571106b52b1443a85e0d46ec6147fc0842a5c7166e8828fb
47_3_0--gre-dre.mp3,syllable_mp3,syllable,47,3,0,གྲེ / དྲེ,gre/dre,True,7940,989a730cc52a5c1f2726f6dd6a774683b97e95163020821beb05cbdc823c8c5b
47_3_1--greg-dreg.mp3,syllable_mp3,syllable,47,3,1,གྲེག / དྲེག,greg/dreg,True,7104,c1547e7b3c72de1646134b0833ba8de395eaa620fbc7d361174573be0fe068ed
47_3_2--greng-dreng.mp3,syllable_mp3,syllable,47,3,2,གྲེང / དྲེང,greng/dreng,True,7940,fc79d95808e6415fa300565e933ac4bcf86cd1af4aa36a90dfd1534ad11c1c06
47_3_3--gred-dred.mp3,syllable_mp3,syllable,47,3,3,གྲེད / དྲེད,gred/dred,True,7104,5cb4c942a5e6d4c2041d31c5091397c2ba458e7ae905d1f059a42a5a616a1c17
47_3_4--gren-dren.mp3,syllable_mp3,syllable,47,3,4,གྲེན / དྲེན,gren/dren,True,8776,7312fb6c0915a2a79f852464785affc657fa4388ab8ebc17e28a0c2cc6482d18
47_3_5--greb-dreb.mp3,syllable_mp3,syllable,47,3,5,གྲེབ / དྲེབ,greb/dreb,True,6268,d9669f16bbc367e5c239d95109eb86a42259762ac3d81dae0e43d1c6a55a7d77
47_3_6--grem-drem.mp3,syllable_mp3,syllable,47,3,6,གྲེམ / དྲེམ,grem/drem,True,7940,b3246162c95f01b612244bec9de7267204336bdd405bce4e66b672889550e5b3
47_3_7--gre'-dre'.mp3,syllable_mp3,syllable,47,3,7,གྲེའ / དྲེའ,gre'/dre',True,7940,1d1846cd5daf595409a975a9aa2ca49a0c6cb420c670efc2c13195366511ab57
47_3_8--grer-drer.mp3,syllable_mp3,syllable,47,3,8,གྲེར / དྲེར,grer/drer,True,7940,6cec3a3e1686088cb993c790f4ee17bd77214c4ca18276e0c520048560d616e2
47_3_9--grel-drel.mp3,syllable_mp3,syllable,47,3,9,གྲེལ / དྲེལ,grel/drel,True,8776,e598eea6e9764879e6d2de1daa2ef1bb7a45c3e98ac9165637d2bbb78bebe0e0
47_3_10--gres-dres.mp3,syllable_mp3,syllable,47,3,10,གྲེས / དྲེས,gres/dres,True,9612,49e5c7edeae01961d34af8b592c4fe40be1207f3daa88a792f27de0ec75bebc4
47_4_0--gro-dro.mp3,syllable_mp3,syllable,47,4,0,གྲོ / དྲོ,gro/dro,True,7104,3bccce0779a702848326b3a4ed2025ee1a4f5f8fa651d266ee0d7b81f1e093a8
47_4_1--grog-drog.mp3,syllable_mp3,syllable,47,4,1,གྲོག / དྲོག,grog/drog,True,7104,7a6de6475ac0fb9e9d9681a4e020bf34278c66c503bb521a998e5c7170bb5daa
47_4_2--grong-drong.mp3,syllable_mp3,syllable,47,4,2,གྲོང / དྲོང,grong/drong,True,8776,66c5ddc6ac3c0192072a2e0ee74dca8ba6cd4a109b132b00313a4ea3aa4e17e7
47_4_3--grod-drod.mp3,syllable_mp3,syllable,47,4,3,གྲོད / དྲོད,grod/drod,True,7104,eb6daf6541e85f81536f3b760356932e9c40c8b351d649ba27db8fb5fc133320
47_4_4--gron-dron.mp3,syllable_mp3,syllable,47,4,4,གྲོན / དྲོན,gron/dron,True,7940,bdc6503b24ee3d19885c527fd4dc16df2dc859f7b6d8ca980e4bd13af1442577
47_4_5--grob-drob.mp3,syllable_mp3,syllable,47,4,5,གྲོབ / དྲོབ,grob/drob,True,7104,4ad6009cc438b7bbaca3529526978f5292af0551d4589468e193b0c1d1184fc0
47_4_6--grom-drom.mp3,syllable_mp3,syllable,47,4,6,གྲོམ / དྲོམ,grom/drom,True,8776,5180806b08f35c995e8880b62c923e99acc0ba078c9b44f28bc89011e9448b93
47_4_7--gro'-dro'.mp3,syllable_mp3,syllable,47,4,7,གྲོའ / དྲོའ,gro'/dro',True,8776,26178bb1ed689d934663cf531de1ea3dda1e5af0a41cd506e29ebb113ec87cb0
47_4_8--gror-dror.mp3,syllable_mp3,syllable,47,4,8,གྲོར / དྲོར,gror/dror,True,7940,f50551982c37613d219190f6c8583aeeb96492a3fb824b4fbb30a4ae5b6441a2
47_4_9--grol-drol.mp3,syllable_mp3,syllable,47,4,9,གྲོལ / དྲོལ,grol/drol,True,8776,693e3fa220bff8e7475abe98f3e4785b1bc76007b9d4ba2c085922bcec8325a8
47_4_10--gros-dros.mp3,syllable_mp3,syllable,47,4,10,གྲོས / དྲོས,gros/dros,True,9612,39c74039f60c4eae5c3fa12bfaf0ea34faf3c4ab6af07f714cee69c34d809fd9
48_0_0--hra.mp3,syllable_mp3,syllable,48,0,0,ཧྲ,hra,True,7940,a77ac1c3a6376103ce064bbf2771ea73286edf53cf1bd48da74f584d8fb4bef9
48_0_1--hrag.mp3,syllable_mp3,syllable,48,0,1,ཧྲག,hrag,True,7104,1553e40219ff86269ff9c7bc395d75b95a0bd14d883707d5e729458bfc015b68
48_0_2--hrang.mp3,syllable_mp3,syllable,48,0,2,ཧྲང,hrang,True,8776,42b7dbf8e927a1acfcf8cb1c11d84302dfedf2a168103d342b68d03ea27e8b2f
48_0_3--hrad.mp3,syllable_mp3,syllable,48,0,3,ཧྲད,hrad,True,7940,9857795033767904dd821c33c1d272b459c39939c509ec087cd3d14e2ad57d28
48_0_4--hran.mp3,syllable_mp3,syllable,48,0,4,ཧྲན,hran,True,9612,1c98c0a077a93800d25fa4cf4e5fffe73e715727fd3fa15b9733e1ff203dfde2
48_0_5--hrab.mp3,syllable_mp3,syllable,48,0,5,ཧྲབ,hrab,True,7104,8ab9196a67de6700066510c8ed1e36f507d820605b0205dedf691bd1cd351480
48_0_6--hram.mp3,syllable_mp3,syllable,48,0,6,ཧྲམ,hram,True,8776,11ffb62574dda34d3f84840b5c3c47406f127e026b5a184916d9090bdd3742f6
48_0_7--hra'.mp3,syllable_mp3,syllable,48,0,7,ཧྲའ,hra',True,7940,e4928051f5dc9c890d42bf213b60e52d2d70133f3d15ee1c18587ca5674b5cc3
48_0_8--hrar.mp3,syllable_mp3,syllable,48,0,8,ཧྲར,hrar,True,8776,6e06a74432b91fdccc0a14660e17a937c853d54374899e270ee3eebf7343a355
48_0_9--hral.mp3,syllable_mp3,syllable,48,0,9,ཧྲལ,hral,True,8776,71450a77dd6daede9545d66fc2645542120a9d2b5e7e57740ace2a3220212bae
48_0_10--hras.mp3,syllable_mp3,syllable,48,0,10,ཧྲས,hras,True,9612,74ec32c9467aefd6051dbbae507ae3832812bc4348449bd450349edc0b65e9d9
48_1_0--hri.mp3,syllable_mp3,syllable,48,1,0,ཧྲི,hri,True,8776,bc98deb172bf6625b99f4e38f5f83ae7d9f0ac508492fd6bbad6e22178a667be
48_1_1--hrig.mp3,syllable_mp3,syllable,48,1,1,ཧྲིག,hrig,True,7104,c5d74eddf85f76a929942cd3f5e453195b6ae32e73e5b4ddc392381869c6b7bc
48_1_2--hring.mp3,syllable_mp3,syllable,48,1,2,ཧྲིང,hring,True,8776,1c79ba30a4b73f35b9e0da65b968ebfbd949896e0107b58a8eec8a8f54dc53ab
48_1_3--hrid.mp3,syllable_mp3,syllable,48,1,3,ཧྲིད,hrid,True,7104,3cac0c7d9b5af158ef035b27518e5fdedf37d6c7f3f72e65b57d91fd4305b17b
48_1_4--hrin.mp3,syllable_mp3,syllable,48,1,4,ཧྲིན,hrin,True,8776,365fc570d8ead28125676758c6cca184f05247075c68cf0819bd8115297dddaf
48_1_5--hrib.mp3,syllable_mp3,syllable,48,1,5,ཧྲིབ,hrib,True,7104,e10b23244bf856bcb52527de6f0c7338655f50ef67fee628ac22b0d20764c18e
48_1_6--hrim.mp3,syllable_mp3,syllable,48,1,6,ཧྲིམ,hrim,True,9612,c44873932ecbf75389f828cdb1f84ea58d1f70add2bee505af39dfa29c93b486
48_1_7--hri'.mp3,syllable_mp3,syllable,48,1,7,ཧྲིའ,hri',True,7940,73aa453c6e900f25e0e589ba216398266c3fdb816febd5a52954d242f4254704
48_1_8--hrir.mp3,syllable_mp3,syllable,48,1,8,ཧྲིར,hrir,True,7940,162982418a4c24617de6ca794c9f361c0ba3325544fa2df6c148073e650c37a9
48_1_9--hril.mp3,syllable_mp3,syllable,48,1,9,ཧྲིལ,hril,True,8776,c0c27a0b50e014e51e394fdc1aafe37b2ffcd3ea38d41acceacd4f4c9840a937
48_1_10--hris.mp3,syllable_mp3,syllable,48,1,10,ཧྲིས,hris,True,7940,9a7a0f05b2201fc4c1bac26c1cc339ce643fadecae051edb0e21724399e7f108
48_2_0--hru.mp3,syllable_mp3,syllable,48,2,0,ཧྲུ,hru,True,7940,4ad0789c8803c7ff4b07d7b1a79a8ef399c38fd76aa35c55e96ea4191b07231e
48_2_1--hrug.mp3,syllable_mp3,syllable,48,2,1,ཧྲུག,hrug,True,5432,128e84ba327c2ed471543575131f20751080263075c51af8f73594f3a80bbc52
48_2_2--hrung.mp3,syllable_mp3,syllable,48,2,2,ཧྲུང,hrung,True,8776,ee3c83713e634b7238ce337739137b87e6cec29c23857aacf76c2719e437c305
48_2_3--hrud.mp3,syllable_mp3,syllable,48,2,3,ཧྲུད,hrud,True,7940,574887371a4d943fff4eed131642c3348a8f95302792dba4fd66ff154466987e
48_2_4--hrun.mp3,syllable_mp3,syllable,48,2,4,ཧྲུན,hrun,True,8776,dcb3414123c6c9317fd6214ae94cef9826359e6b38bf05af4e9f768bd45827b2
48_2_5--hrub.mp3,syllable_mp3,syllable,48,2,5,ཧྲུབ,hrub,True,6268,08eb52a4fa2845ae8aff3b27be5e5ffa42fd35937a011e951945e9d345fad5dd
48_2_6--hrum.mp3,syllable_mp3,syllable,48,2,6,ཧྲུམ,hrum,True,8776,ec67fcbbaf4010a388218c5974d5fdc577158bdd4ed0e23bd50657b654f3179b
48_2_7--hru'.mp3,syllable_mp3,syllable,48,2,7,ཧྲུའ,hru',True,8776,b577538b6b6a17f6e6bd0eeb10fb05d6f790723aad1d72ad033ae920cbdd769f
48_2_8--hrur.mp3,syllable_mp3,syllable,48,2,8,ཧྲུར,hrur,True,7940,7dba447f02b8ebfc94c14fae4e9689937cd2e091ce68038f2fae5e2eaaf933bb
48_2_9--hrul.mp3,syllable_mp3,syllable,48,2,9,ཧྲུལ,hrul,True,8776,5dfd88fb9ec8f52f869f96b5394a652c71bb88ca62f6c2a87e408ceb7b876730
48_2_10--hrus.mp3,syllable_mp3,syllable,48,2,10,ཧྲུས,hrus,True,9612,65961b44a0a799ed6de30492124b8016f0267a37908fcf69815898200178efb0
48_3_0--hre.mp3,syllable_mp3,syllable,48,3,0,ཧྲེ,hre,True,7940,f8a585a95c65fd99786589c5a99c97dbb0981fc9889302594c0d9ac3e84f0d83
48_3_1--hreg.mp3,syllable_mp3,syllable,48,3,1,ཧྲེག,hreg,True,6686,ad9dc679b81bdcd36f63023b91e79bf540517f92d69c49ad215f58ee05f676e1
48_3_2--hreng.mp3,syllable_mp3,syllable,48,3,2,ཧྲེང,hreng,True,8776,61b27ffcdc0e8fccb01d3dba6de58759fc2479c34fd15784c1f83d6690591ab7
48_3_3--hred.mp3,syllable_mp3,syllable,48,3,3,ཧྲེད,hred,True,7104,1feb842913079ee2e717f7cf4cd6466e5773f9d6779dcd82bd179dfa3d7de983
48_3_4--hren.mp3,syllable_mp3,syllable,48,3,4,ཧྲེན,hren,True,8776,6bb2f0bbc0b140a45490e770f80f9b53680eceee9ce45f3dc3cfb9a6a108f80b
48_3_5--hreb.mp3,syllable_mp3,syllable,48,3,5,ཧྲེབ,hreb,True,7104,8f923982954d63e09ee7207dcdd78f0ad7ff6ba74379a870c48fda47ff01c848
48_3_6--hrem.mp3,syllable_mp3,syllable,48,3,6,ཧྲེམ,hrem,True,8776,d471f2f0fc7085650473e28f18abeffb4b32bf84a13b158e7189715225e2899f
48_3_7--hre'.mp3,syllable_mp3,syllable,48,3,7,ཧྲེའ,hre',True,7940,0c2eca9201d9d2d41d17e70d243929638b5aa1fdd67f5686761de30ad72523d1
48_3_8--hrer.mp3,syllable_mp3,syllable,48,3,8,ཧྲེར,hrer,True,7940,f55e411170d9a8152af32eef9c1633d2d62d74f7d347062109f9ca8280fd45fa
48_3_9--hrel.mp3,syllable_mp3,syllable,48,3,9,ཧྲེལ,hrel,True,7940,072d242987e6190369ae87fe227f0c36c2db05c9cf869784a9771daa5e064404
48_3_10--hres.mp3,syllable_mp3,syllable,48,3,10,ཧྲེས,hres,True,7940,188442e960b5227969cd77b5605d80661cd05e22a60182459c1c10f47cb41d07
48_4_0--hro.mp3,syllable_mp3,syllable,48,4,0,ཧྲོ,hro,True,7940,65b7fdd15c6bef414152c3b74c61e9cd6b5bc7064f9614acd97054d07cdcaffe
48_4_1--hrog.mp3,syllable_mp3,syllable,48,4,1,ཧྲོག,hrog,True,6268,79545a385d6c7eacc6f8e5d5b0a645901813dd8a8503f0ed67a78394a731b806
48_4_2--hrong.mp3,syllable_mp3,syllable,48,4,2,ཧྲོང,hrong,True,8776,4ab46c6c3d77b4c793463a2a6dfed82760d48c25e168399a9c4162557339fabd
48_4_3--hrod.mp3,syllable_mp3,syllable,48,4,3,ཧྲོད,hrod,True,7940,64634d680a226b54aa11cd3ab45f77424851acb110d16a810781b0544d187ec3
48_4_4--hron.mp3,syllable_mp3,syllable,48,4,4,ཧྲོན,hron,True,9612,123841b7610f7cf53999e36c6d4d738a3c053475e474da127c4718d50a297968
48_4_5--hrob.mp3,syllable_mp3,syllable,48,4,5,ཧྲོབ,hrob,True,7104,9b33e00bf0688b3c399e3c335a28af6653987f33de2f4bcfdc89b787ec61198e
48_4_6--hrom.mp3,syllable_mp3,syllable,48,4,6,ཧྲོམ,hrom,True,8776,becb2f4399498952e8baaa62e3d77cb46bebd6b9b03dea61823d1cfa3d86ea6f
48_4_7--hro'.mp3,syllable_mp3,syllable,48,4,7,ཧྲོའ,hro',True,7940,dca1fa36f554a4893354ef7424170e77c0eb34a8b175d18a71449f3ddbc6322e
48_4_8--hror.mp3,syllable_mp3,syllable,48,4,8,ཧྲོར,hror,True,7940,2a24a9d3f9a8ea31701639c2095ab673d39fb0fd144e9eea56f7dc7f07eaaca5
48_4_9--hrol.mp3,syllable_mp3,syllable,48,4,9,ཧྲོལ,hrol,True,9612,893e9c43e3541df2c18403dbb1311f6e429cc4c38f6a20dd20e13e5f52ce5113
48_4_10--hros.mp3,syllable_mp3,syllable,48,4,10,ཧྲོས,hros,True,9612,cb5313358dbc15ec6dd26af65aebea29cef1d37a7b804a27234dbca427099d54
49_0_0--kla-gla-bla-rla-sla.mp3,syllable_mp3,syllable,49,0,0,ཀླ / གླ / བླ / རླ / སླ,kla/gla/bla/rla/sla,True,6268,9cb72f3a07d1553c289127de4eedc0d7abd4f89f66f1023768f0d65464bd114a
49_0_1--klag-glag-blag-rlag-slag.mp3,syllable_mp3,syllable,49,0,1,ཀླག / གླག / བླག / རླག / སླག,klag/glag/blag/rlag/slag,True,5432,380f16b2a64bdc7b81514154ae093151cad90b7134d8375a98cf9d222e8abd07
49_0_2--klang-glang-blang-rlang-slang.mp3,syllable_mp3,syllable,49,0,2,ཀླང / གླང / བླང / རླང / སླང,klang/glang/blang/rlang/slang,True,7104,9a1ca17939e1eceb6de4d7851440a0731f385be472e04e92782d33f91c5541cc
49_0_3--klad-glad-blad-rlad-slad.mp3,syllable_mp3,syllable,49,0,3,ཀླད / གླད / བླད / རླད / སླད,klad/glad/blad/rlad/slad,True,6268,5df2d5c2bc04fb8a46e3433a8072b93620c0286e6b1fdc905dcae6839679d95b
49_0_4--klan-glan-blan-rlan-slan.mp3,syllable_mp3,syllable,49,0,4,ཀླན / གླན / བླན / རླན / སླན,klan/glan/blan/rlan/slan,True,7104,0f3ae334c7a22515f2607945ee9503547273e77b11c1b2984ba329bd250839fa
49_0_5--klab-glab-blab-rlab-slab.mp3,syllable_mp3,syllable,49,0,5,ཀླབ / གླབ / བླབ / རླབ / སླབ,klab/glab/blab/rlab/slab,True,5432,0fe859edc39108bdf47ff618eb04c493c5a204a8f73f8f91439265f2fb9914f7
49_0_6--klam-glam-blam-rlam-slam.mp3,syllable_mp3,syllable,49,0,6,ཀླམ / གླམ / བླམ / རླམ / སླམ,klam/glam/blam/rlam/slam,True,7104,fa2fa9e75f6ecebac58ecbe212119a1b0ca453c1d7a9a8fd6c388eaf0ab7cc7b
49_0_7--kla'-gla'-bla'-rla'-sla'.mp3,syllable_mp3,syllable,49,0,7,ཀླའ / གླའ / བླའ / རླའ / སླའ,kla'/gla'/bla'/rla'/sla',True,6268,90158a69f8339b9f70ead56e125e9cb59e44a4da9a53952213d3c0999de7278e
49_0_8--klar-glar-blar-rlar-slar.mp3,syllable_mp3,syllable,49,0,8,ཀླར / གླར / བླར / རླར / སླར,klar/glar/blar/rlar/slar,True,6268,2b89e8fac68afcd0a8abe334474563df41346106734a5dd4a2b99dff4dff36da
49_0_9--klal-glal-blal-rlal-slal.mp3,syllable_mp3,syllable,49,0,9,ཀླལ / གླལ / བླལ / རླལ / སླལ,klal/glal/blal/rlal/slal,True,6268,b0b95857ee0b502ed84964c2e597c1723479e158d4695441803aedacd9b7aa8b
49_0_10--klas-glas-blas-rlas-slas.mp3,syllable_mp3,syllable,49,0,10,ཀླས / གླས / བླས / རླས / སླས,klas/glas/blas/rlas/slas,True,7940,b449152fd47a7cb14beff3e7094f042e78af666a4ba010cd20f434098cf8d26f
49_1_0--kli-gli-bli-rli-sli.mp3,syllable_mp3,syllable,49,1,0,ཀླི / གླི / བླི / རླི / སླི,kli/gli/bli/rli/sli,True,6268,e90bbd0d6275d26012b88ba1c6c9fe08e6959c667fc6a0fdd133ad1feee817c0
49_1_1--klig-glig-blig-rlig-slig.mp3,syllable_mp3,syllable,49,1,1,ཀླིག / གླིག / བླིག / རླིག / སླིག,klig/glig/blig/rlig/slig,True,5432,e9875159f8023ef1a33268f6ae45eb8535dfd4e5e37252a2f4a56efc3d8a2c0e
49_1_2--kling-gling-bling-rling-sling.mp3,syllable_mp3,syllable,49,1,2,ཀླིང / གླིང / བླིང / རླིང / སླིང,kling/gling/bling/rling/sling,True,7104,281c204610e8c5d101d840659d1515be00b0ec450faccf59333247c12b66df3f
49_1_3--klid-glid-blid-rlid-slid.mp3,syllable_mp3,syllable,49,1,3,ཀླིད / གླིད / བླིད / རླིད / སླིད,klid/glid/blid/rlid/slid,True,6268,82b3eeef5dd30ba5d6be58c4ad9368b77747a7d3a9447ce1ea2cd9e9ef1d11ab
49_1_4--klin-glin-blin-rlin-slin.mp3,syllable_mp3,syllable,49,1,4,ཀླིན / གླིན / བླིན / རླིན / སླིན,klin/glin/blin/rlin/slin,True,7104,dd05ac272e126e532cb61b2be3c916eabc73ac0c461de68ce1ed5c0c2e1370da
49_1_5--klib-glib-blib-rlib-slib.mp3,syllable_mp3,syllable,49,1,5,ཀླིབ / གླིབ / བླིབ / རླིབ / སླིབ,klib/glib/blib/rlib/slib,True,5432,774aa915e419b376130f5cf0d9e66ba2d71b6558d04e6ed601b939b917a3a85e
49_1_6--klim-glim-blim-rlim-slim.mp3,syllable_mp3,syllable,49,1,6,ཀླིམ / གླིམ / བླིམ / རླིམ / སླིམ,klim/glim/blim/rlim/slim,True,7104,5156a0f9ed92ae3267a602a73d8febf88a397652375337b2d63c71faed0c0eb9
49_1_7--kli'-gli'-bli'-rli'-sli'.mp3,syllable_mp3,syllable,49,1,7,ཀླིའ / གླིའ / བླིའ / རླིའ / སླིའ,kli'/gli'/bli'/rli'/sli',True,7104,b246cfdcbdeeeea6f6e36e90627feeb7ebda5bb64ec97102c2e33e3655e8bcb3
49_1_8--klir-glir-blir-rlir-slir.mp3,syllable_mp3,syllable,49,1,8,ཀླིར / གླིར / བླིར / རླིར / སླིར,klir/glir/blir/rlir/slir,True,6268,74d4d2d3f8be43ec864e5970dcf4d28d2dc6ca14fbf8c66f2fad16aad04d166d
49_1_9--klil-glil-blil-rlil-slil.mp3,syllable_mp3,syllable,49,1,9,ཀླིལ / གླིལ / བླིལ / རླིལ / སླིལ,klil/glil/blil/rlil/slil,True,7104,dcaea0c447d0902c9dceb915af3605d53bd9265fe0587dae8dcdbe25cd473dd5
49_1_10--klis-glis-blis-rlis-slis.mp3,syllable_mp3,syllable,49,1,10,ཀླིས / གླིས / བླིས / རླིས / སླིས,klis/glis/blis/rlis/slis,True,8776,4a79ec4686db44914f2f7520db69608d4df9c5b4bc2e6ba60ba5d048129ac21d
49_2_0--klu-glu-blu-rlu-slu.mp3,syllable_mp3,syllable,49,2,0,ཀླུ / གླུ / བླུ / རླུ / སླུ,klu/glu/blu/rlu/slu,True,7104,8835adf9eef51d1a65618065c6dad4e9263cc02ce0aeaccb837d92a7eb93be13
49_2_1--klug-glug-blug-rlug-slug.mp3,syllable_mp3,syllable,49,2,1,ཀླུག / གླུག / བླུག / རླུག / སླུག,klug/glug/blug/rlug/slug,True,6268,5b54e89e8f13333ffed4202f382cc79b6b61e33ed26a4aa8f9a074da0b6c8568
49_2_2--klung-glung-blung-rlung-slung.mp3,syllable_mp3,syllable,49,2,2,ཀླུང / གླུང / བླུང / རླུང / སླུང,klung/glung/blung/rlung/slung,True,7104,a1c64d71762f82f232bc069490a6db6d1260e6723ab22d863b6b8fe1644e3451
49_2_3--klud-glud-blud-rlud-slud.mp3,syllable_mp3,syllable,49,2,3,ཀླུད / གླུད / བླུད / རླུད / སླུད,klud/glud/blud/rlud/slud,True,6268,855193238b4e5ccf49094508e64d64ca67fb178ab6d41287dc0a36b1c57e36c0
49_2_4--klun-glun-blun-rlun-slun.mp3,syllable_mp3,syllable,49,2,4,ཀླུན / གླུན / བླུན / རླུན / སླུན,klun/glun/blun/rlun/slun,True,7940,49b22bf96ddd3dbea242f8705e1b7f473040856ca4dc4285e3002836156e0989
49_2_5--klub-glub-blub-rlub-slub.mp3,syllable_mp3,syllable,49,2,5,ཀླུབ / གླུབ / བླུབ / རླུབ / སླུབ,klub/glub/blub/rlub/slub,True,5432,e3973d9844fd9564906af1c4bcde8628cd55aa8bbbe4f22f57efdbec486172cd
49_2_6--klum-glum-blum-rlum-slum.mp3,syllable_mp3,syllable,49,2,6,ཀླུམ / གླུམ / བླུམ / རླུམ / སླུམ,klum/glum/blum/rlum/slum,True,8776,7384ad264b3a278117e22801f0d94b6fed64604724760b8acfc29754523c80be
49_2_7--klu'-glu'-blu'-rlu'-slu'.mp3,syllable_mp3,syllable,49,2,7,ཀླུའ / གླུའ / བླུའ / རླུའ / སླུའ,klu'/glu'/blu'/rlu'/slu',True,6268,1d32d23207aa9a8045c65db7723c298038377afa6779c82075b9121e2905eff9
49_2_8--klur-glur-blur-rlur-slur.mp3,syllable_mp3,syllable,49,2,8,ཀླུར / གླུར / བླུར / རླུར / སླུར,klur/glur/blur/rlur/slur,True,6268,50e4e818d6a77c0512b454110c293d259cd5c7f63cc65137f0094894a5231e3e
49_2_9--klul-glul-blul-rlul-slul.mp3,syllable_mp3,syllable,49,2,9,ཀླུལ / གླུལ / བླུལ / རླུལ / སླུལ,klul/glul/blul/rlul/slul,True,7940,b7c643ce45c8a8e1789ab620131eaa8425aa102a93ae0d6a0c6bf7201c4bb3f7
49_2_10--klus-glus-blus-rlus-slus.mp3,syllable_mp3,syllable,49,2,10,ཀླུས / གླུས / བླུས / རླུས / སླུས,klus/glus/blus/rlus/slus,True,8776,ec83ec3e18cc3699511959a624dac3de8c1b79bcc7c3cd2d952f2cdb1caa36d4
49_3_0--kle-gle-ble-rle-sle.mp3,syllable_mp3,syllable,49,3,0,ཀླེ / གླེ / བླེ / རླེ / སླེ,kle/gle/ble/rle/sle,True,7104,125d705894aa72dda60edf8f535c77f19384eb3489ab83add85ee3c1fcc012f0
49_3_1--kleg-gleg-bleg-rleg-sleg.mp3,syllable_mp3,syllable,49,3,1,ཀླེག / གླེག / བླེག / རླེག / སླེག,kleg/gleg/bleg/rleg/sleg,True,5432,15d86ea0ac995eea17db68bfb53027909a5510a3b48efa404cdbb07c8975010f
49_3_2--kleng-gleng-bleng-rleng-sleng.mp3,syllable_mp3,syllable,49,3,2,ཀླེང / གླེང / བླེང / རླེང / སླེང,kleng/gleng/bleng/rleng/sleng,True,7940,4400cee03b6863d27df27378e68143c96086c73cc93ec8126eeb773f35838120
